Student ID,student_name,gender,ethincity,date_of_birth,age,by_lunch,primary_language
32141,Todd Parsons,M,Hispanic,10/6/03,15,Yes,Chinese
32142,Debra Berg,F,Asian,11/21/03,15,No,Chinese
32143,Amanda Reynolds,F,White,1/28/02,17,No,Chinese
32144,Douglas Bryant,M,Other,1/5/01,18,No,Chinese
32145,Frank Stevens,M,Other,2/7/02,17,Yes,English
32146,Kiara Goodman,F,Asian,3/8/03,16,Yes,Chinese
32147,Lisa Schneider,F,African_American,5/1/01,18,No,Chinese
32148,John Short,M,African_American,4/27/01,18,No,Chinese
32149,Larry Duncan,M,White,7/21/02,17,No,English
32150,Shannon Jones,F,Hispanic,3/7/01,18,Yes,English
32151,John Davidson,M,Asian,10/9/03,15,No,Arabic
32152,John May,M,White,9/21/02,16,Yes,Spanish
32153,Kendra Durham,F,African_American,11/22/02,16,No,Spanish
32154,Deanna Key DVM,F,White,2/1/02,17,No,Arabic
32155,Brian Spencer,M,Hispanic,9/22/03,15,No,Chinese
32156,Julian Baker,M,White,6/30/03,16,No,English
32157,Nicole Welch,F,White,9/26/03,15,No,Chinese
32158,Megan Burton,F,Asian,5/28/03,16,No,Arabic
32159,Manuel Howell,M,Hispanic,9/3/02,16,No,Chinese
32160,Andrea Castro,F,African_American,2/10/01,18,Yes,Spanish
32161,Courtney Newton,F,Asian,8/28/02,16,Yes,Arabic
32162,Brandon Brown,M,White,1/2/02,17,Yes,Arabic
32163,James Joseph,M,Asian,12/21/01,17,No,English
32164,Christina Casey,F,Other,4/11/03,16,Yes,Arabic
32165,Jeffery Torres,M,Hispanic,12/21/03,15,No,Arabic
32166,Barbara Perez,F,Native_American,3/7/02,17,No,Spanish
32167,Stephanie Young,F,Other,12/2/03,15,Yes,Spanish
32168,Patrick Clark,M,African_American,4/8/03,16,No,Chinese
32169,Amber Cunningham,F,Native_American,2/23/03,16,Yes,Chinese
32170,Sherri Stone,F,African_American,9/28/02,16,Yes,Arabic
32171,Marcus Gonzalez,M,Hispanic,1/10/03,16,Yes,Arabic
32172,Joanne Jones,F,Native_American,6/29/03,16,No,Chinese
32173,Lorraine Williams,F,Asian,6/14/03,16,No,Spanish
32174,Trevor Savage,M,Other,1/15/03,16,Yes,Chinese
32175,Charles Shea,M,African_American,5/2/01,18,No,Arabic
32176,Douglas Manning,M,Native_American,7/6/03,16,No,Arabic
32177,Scott Delgado,M,Hispanic,1/14/01,18,Yes,English
32178,Jessica Scott,F,Hispanic,9/23/02,16,No,Arabic
32179,Austin Nichols,M,Hispanic,10/5/02,16,No,Arabic
32180,Joseph Mitchell,M,Other,5/16/03,16,No,Chinese
32181,Dana Fischer,F,Native_American,3/1/03,16,No,Chinese
32182,Todd Powers,M,Other,10/2/01,17,Yes,Spanish
32183,Anna Mathis,F,Asian,12/1/02,16,No,Chinese
32184,Tony Chan,M,Hispanic,7/4/03,16,No,Spanish
32185,Leah Williams,F,White,1/15/02,17,Yes,Chinese
32186,Jonathan Vargas,M,Other,10/6/01,17,No,Arabic
32187,Michael Marsh,M,Hispanic,2/7/03,16,No,Spanish
32188,Donna Mcclure MD,F,Other,6/21/01,18,No,Chinese
32189,Rhonda Ray,F,Asian,7/12/01,18,Yes,Spanish
32190,Patricia Miller,F,Asian,3/12/02,17,No,Spanish
32191,Robert Campbell,M,White,1/28/01,18,Yes,English
32192,George Black,M,Hispanic,3/4/02,17,Yes,Spanish
32193,Maria Adkins,F,Native_American,3/13/02,17,Yes,English
32194,Samantha Hunter,F,African_American,9/18/01,17,No,Spanish
32195,Jamie Noble,F,White,8/18/02,16,No,Chinese
32196,Shannon Moore,F,Other,10/30/02,16,Yes,Spanish
32197,Dr. Jeremy Davis,M,Native_American,8/28/02,16,Yes,Chinese
32198,Bradley Sullivan,M,Native_American,6/16/01,18,No,Arabic
32199,Alicia Garner,F,Native_American,8/25/02,16,No,English
32200,Ashley Holmes,F,Hispanic,10/28/01,17,No,Arabic
32201,Travis Rodriguez,M,Asian,7/4/02,17,Yes,English
32202,William Jackson,M,Hispanic,2/22/02,17,Yes,Spanish
32203,Kathy Figueroa,F,Native_American,10/7/03,15,Yes,Spanish
32204,Ricky Martin,M,Native_American,7/16/02,17,Yes,Spanish
32205,William Rogers,M,White,8/28/03,15,Yes,Chinese
32206,Claire Franklin,F,Hispanic,5/9/01,18,No,English
32207,Lisa Haney,F,Asian,11/14/03,15,Yes,Arabic
32208,Jonathan Obrien,M,African_American,11/22/02,16,No,Chinese
32209,Brendan Adams,M,Other,11/18/02,16,No,English
32210,Mrs. Brittany Boone MD,F,White,8/24/01,17,No,Chinese
32211,Jerry Rivera,M,Native_American,3/30/02,17,Yes,Arabic
32212,Jordan Mueller,M,Hispanic,7/9/03,16,No,Spanish
32213,Joshua Shaw,M,African_American,3/16/01,18,Yes,Chinese
32214,Stephen Romero,M,Asian,6/4/02,17,No,Chinese
32215,Regina Johnson,F,Asian,11/7/01,17,Yes,Arabic
32216,Kimberly Hernandez,F,White,3/15/03,16,Yes,Arabic
32217,Isaiah Beard,M,Native_American,7/29/03,16,No,Arabic
32218,Elijah Jones,M,Other,9/30/02,16,No,English
32219,Krista Hernandez,F,White,9/24/02,16,Yes,Arabic
32220,Ricky Burns,M,Other,6/13/02,17,Yes,Arabic
32221,Robert Weaver,M,Hispanic,9/13/03,15,No,Arabic
32222,Tammy Hicks,F,Hispanic,1/28/01,18,No,Chinese
32223,Debra Torres PhD,F,White,1/5/03,16,No,Arabic
32224,Steven Estes,M,Other,4/7/03,16,No,Chinese
32225,David Walton,M,Other,6/18/02,17,No,Chinese
32226,Hannah Garcia MD,F,Other,9/28/03,15,No,Spanish
32227,Kathy Black,F,Native_American,3/21/03,16,Yes,Arabic
32228,Ms. Jacqueline Stone,F,Native_American,4/19/01,18,No,Spanish
32229,Alexander Wilson,M,Hispanic,7/24/02,17,No,English
32230,Amber Nunez,F,Asian,12/27/01,17,No,Arabic
32231,Steven Hernandez,M,Other,9/2/02,16,No,Spanish
32232,Anthony Miller,M,Other,3/18/01,18,Yes,Arabic
32233,James Hunter,M,Other,2/19/02,17,Yes,Spanish
32234,Jessica White,F,Other,12/15/02,16,Yes,English
32235,Erik Turner,M,White,12/24/01,17,Yes,Arabic
32236,Robert Ward,M,Native_American,7/1/03,16,Yes,Arabic
32237,Elizabeth Barber,F,White,1/7/03,16,Yes,Chinese
32238,Christopher Ayers,M,White,2/5/03,16,No,Chinese
32239,Ashley Gregory,F,Other,1/14/03,16,No,Chinese
32240,Peggy Reyes,F,White,12/13/02,16,No,Chinese
32241,Sarah Vargas,F,White,6/19/03,16,Yes,Spanish
32242,George Rich,M,African_American,12/19/03,15,Yes,Spanish
32243,Janice Blair,F,Hispanic,6/28/01,18,Yes,Spanish
32244,Devin Gonzalez,M,Other,11/29/03,15,Yes,Arabic
32245,Matthew Williams,M,Native_American,9/28/03,15,Yes,English
32246,Cameron Gilbert,M,White,7/29/02,17,Yes,English
32247,Paige Riddle,F,Native_American,1/28/02,17,Yes,Chinese
32248,William Chavez,M,Native_American,2/24/02,17,No,English
32249,Karen Campbell,F,White,8/2/03,16,No,English
32250,Carmen Johnson,F,Other,8/29/01,17,No,English
32251,Gary Anderson,M,Asian,5/22/01,18,Yes,Arabic
32252,Shawn Phillips,M,Other,1/30/01,18,No,Arabic
32253,Sandy Moreno,F,White,8/3/03,16,Yes,English
32254,Ashley Palmer,F,Other,5/22/03,16,No,Arabic
32255,Bradley Stark,M,Other,9/29/02,16,No,Spanish
32256,Tony Barnes,M,Asian,6/27/03,16,No,Chinese
32257,Nicholas Young,M,African_American,9/16/01,17,No,English
32258,Joseph Silva,M,White,6/16/01,18,No,Chinese
32259,Caitlin Ray,F,African_American,9/24/01,17,No,English
32260,Anthony Garcia,M,White,8/2/03,16,No,Spanish
32261,Crystal Jones,F,White,9/28/02,16,Yes,Chinese
32262,Dr. Wesley Lynch MD,M,Hispanic,11/25/02,16,Yes,English
32263,Mark Molina,M,Other,8/25/01,17,Yes,Chinese
32264,Melissa Jones,F,Asian,1/17/01,18,No,Chinese
32265,Laura Little,F,Asian,7/7/03,16,No,Spanish
32266,Luis Smith,M,Other,10/9/03,15,No,English
32267,Peter Heath,M,Other,2/9/03,16,Yes,English
32268,Laura Wiley,F,White,9/9/03,15,No,Chinese
32269,Jay Miranda,M,Other,11/19/03,15,Yes,English
32270,Anna Jones,F,Hispanic,9/19/02,16,Yes,Chinese
32271,Lawrence Serrano,M,Native_American,12/10/02,16,Yes,English
32272,Sarah Phillips,F,Native_American,10/28/02,16,Yes,Chinese
32273,William Brewer,M,Other,4/7/03,16,No,Spanish
32274,Jose Valencia,M,Other,11/18/02,16,No,Chinese
32275,Samuel Rivas,M,Other,3/22/02,17,Yes,Arabic
32276,Daniel Williams,M,Native_American,11/11/01,17,No,English
32277,Anne Jenkins,F,Asian,10/14/03,15,No,Chinese
32278,Nicholas Marks,M,Native_American,3/5/01,18,No,Arabic
32279,Jennifer Willis,F,Native_American,5/26/02,17,Yes,Chinese
32280,Wendy Johnson,F,African_American,6/21/01,18,No,Spanish
32281,Helen Gibson,F,Asian,10/14/01,17,No,Arabic
32282,Christopher Mcmahon,M,White,10/4/02,16,No,Chinese
32283,Michael Richardson,M,Other,8/19/02,16,No,Arabic
32284,Kathleen Buck,F,Hispanic,3/28/01,18,No,English
32285,Teresa Aguilar,F,Hispanic,10/28/03,15,Yes,Spanish
32286,Sheila Anderson,F,Asian,3/14/02,17,No,Arabic
32287,Stephanie Mathis,F,African_American,8/4/03,16,Yes,Arabic
32288,Priscilla White,F,Native_American,9/14/03,15,No,Arabic
32289,Edward Dudley II,M,African_American,6/16/03,16,No,Spanish
32290,Andrew Davidson,M,Hispanic,3/28/01,18,No,English
32291,Steven Velazquez,M,Hispanic,7/26/03,16,Yes,Arabic
32292,Jeffrey Knight,M,African_American,11/17/01,17,Yes,Arabic
32293,Heather Johnson,F,African_American,5/10/01,18,Yes,English
32294,Jonathan Harris,M,African_American,7/24/02,17,Yes,English
32295,Nathan Gonzalez MD,M,Other,4/29/02,17,Yes,English
32296,Justin Harris,M,White,9/13/02,16,No,English
32297,Gina Hurley,F,Hispanic,7/10/02,17,Yes,Spanish
32298,Paul Franklin,M,White,11/3/02,16,No,Arabic
32299,Lauren Rogers,F,Native_American,10/23/01,17,Yes,Chinese
32300,Dominic Bowen,M,Native_American,9/14/02,16,Yes,English
32301,Christina Diaz,F,Other,3/12/01,18,No,Spanish
32302,Scott Lawson,M,African_American,7/27/03,16,No,Chinese
32303,Lisa Pierce,F,Hispanic,6/22/01,18,Yes,English
32304,Samantha Day,F,Other,3/18/02,17,Yes,English
32305,David Ryan,M,Native_American,8/16/03,15,No,Spanish
32306,Nicole Sparks,F,African_American,7/10/03,16,Yes,Arabic
32307,Christina Jones,F,Hispanic,5/24/03,16,No,Spanish
32308,Crystal Miller,F,White,6/26/02,17,Yes,Chinese
32309,Stephanie Wright,F,White,11/25/01,17,Yes,Chinese
32310,Michael Cooper,M,Hispanic,7/7/01,18,Yes,Arabic
32311,Joseph Washington,M,Asian,11/9/03,15,No,Arabic
32312,Kevin Smith,M,White,11/24/03,15,No,Arabic
32313,Michael Smith,M,Hispanic,5/3/02,17,No,Arabic
32314,Nathan Davis,M,White,3/13/01,18,No,Arabic
32315,Jeremy Contreras,M,African_American,5/11/02,17,Yes,Arabic
32316,Dr. Sean Neal,M,Other,9/12/01,17,Yes,English
32317,Kimberly Davis,F,Hispanic,7/28/02,17,No,English
32318,Susan Sherman,F,Native_American,9/12/01,17,No,English
32319,Christine Fleming,F,White,1/20/03,16,Yes,English
32320,Emily Olson,F,Hispanic,11/21/03,15,Yes,Spanish
32321,Justin Smith,M,Native_American,9/19/01,17,No,Arabic
32322,Katrina Anderson,F,Asian,9/16/03,15,No,Arabic
32323,Lindsay Williams,F,Asian,3/8/03,16,No,Arabic
32324,Kelly Lynch,F,Native_American,12/18/02,16,No,Arabic
32325,Thomas Schultz,M,Hispanic,11/30/03,15,Yes,Chinese
32326,Kenneth Lewis,M,Asian,11/11/03,15,Yes,Spanish
32327,Jessica Kramer,F,Asian,8/17/01,17,No,Spanish
32328,Matthew Lewis Jr.,M,Hispanic,12/17/03,15,Yes,English
32329,Alyssa Harris,F,Native_American,6/13/01,18,Yes,English
32330,Joshua Lam,M,Hispanic,11/2/01,17,No,Chinese
32331,Jacob Perez PhD,M,Asian,2/24/02,17,No,Spanish
32332,Elizabeth Key,F,Native_American,1/25/02,17,No,Arabic
32333,Scott Cabrera,M,White,11/1/01,17,Yes,Arabic
32334,Alexander Brown MD,M,Other,9/9/03,15,Yes,Spanish
32335,Charles Gonzalez,M,Native_American,6/7/02,17,No,Arabic
32336,Barbara Montgomery,F,Other,6/20/03,16,Yes,Arabic
32337,Amy Spencer,F,Hispanic,8/13/03,15,No,Chinese
32338,Michael Hess,M,Asian,4/3/01,18,Yes,Spanish
32339,Teresa Austin,F,White,3/31/01,18,Yes,English
32340,Marissa Ryan,F,Native_American,4/7/02,17,Yes,Spanish
32341,Christy Curtis,F,White,4/11/01,18,Yes,Spanish
32342,Mary Robinson,F,Other,8/2/01,18,Yes,English
32343,Michelle Meyer,F,Hispanic,10/25/03,15,No,Arabic
32344,Brandon Parker,M,White,4/8/01,18,Yes,Spanish
32345,Destiny Suarez,F,White,6/22/03,16,Yes,Chinese
32346,Dustin Wheeler,M,Other,1/7/02,17,Yes,Spanish
32347,Jacob Medina,M,Asian,1/27/01,18,No,Chinese
32348,Jim Marshall,M,Other,6/28/02,17,No,Chinese
32349,Cynthia Simmons,F,White,10/16/03,15,Yes,Spanish
32350,Carol White,F,African_American,8/9/01,17,Yes,Chinese
32351,Stephanie Gray,F,White,7/16/03,16,Yes,Chinese
32352,Timothy Wilson,M,Asian,4/21/01,18,Yes,Spanish
32353,Natalie Hurst,F,White,5/22/01,18,No,Chinese
32354,Crystal Miller,F,Native_American,6/11/02,17,No,Spanish
32355,Mark Miller,M,Asian,7/18/01,18,No,English
32356,Jaime Allen,F,Other,7/13/03,16,No,English
32357,Nicole Allen,F,Native_American,8/5/03,16,No,English
32358,Colleen Daniel,F,African_American,1/3/01,18,Yes,English
32359,Charlotte Eaton,F,White,3/12/03,16,No,English
32360,Kimberly Scott,F,Hispanic,11/13/01,17,Yes,Spanish
32361,Jamie Holden,M,Other,10/12/03,15,Yes,English
32362,Lori Robinson,F,White,2/19/02,17,Yes,English
32363,Alexandra Boyle,F,Native_American,7/8/02,17,No,Arabic
32364,Steven Morgan,M,Other,12/27/03,15,No,English
32365,Alexander Garcia,M,Asian,5/5/01,18,No,Spanish
32366,Linda Jones,F,White,7/29/01,18,Yes,Chinese
32367,Kimberly Prince,F,African_American,8/26/03,15,No,Chinese
32368,John Conway,M,Native_American,6/15/02,17,No,English
32369,Jennifer Graves,F,Hispanic,5/14/03,16,No,Chinese
32370,Eric Ponce,M,Hispanic,9/4/03,15,No,Chinese
32371,Gloria Wallace,F,Asian,11/14/02,16,Yes,English
32372,Angela Robinson,F,Other,5/24/02,17,No,Chinese
32373,Morgan Chapman,F,Other,7/2/01,18,Yes,Spanish
32374,Erik Dunn,M,Native_American,12/21/03,15,No,Arabic
32375,Ashley Gutierrez,F,Other,4/30/01,18,Yes,Arabic
32376,Eric Reid,M,Native_American,1/27/02,17,No,Spanish
32377,Brooke Garrison,F,Asian,1/13/03,16,No,Arabic
32378,Jason Tucker,M,White,4/9/02,17,No,English
32379,Terry Stevenson,M,White,7/16/01,18,Yes,English
32380,Diana Johnson,F,Other,12/5/02,16,No,Spanish
32381,Tasha Richardson,F,Asian,7/29/02,17,Yes,Chinese
32382,Amanda Hall,F,White,10/13/01,17,Yes,Chinese
32383,Jennifer Smith,F,Native_American,3/30/01,18,No,Spanish
32384,Brenda Burns,F,Hispanic,11/27/01,17,Yes,Arabic
32385,Benjamin Herring,M,Hispanic,2/28/03,16,Yes,Arabic
32386,Luis Kim,M,White,2/26/02,17,No,English
32387,Brenda Pham,F,Hispanic,3/25/03,16,Yes,Spanish
32388,Laura Brown,F,Other,10/3/03,15,Yes,Chinese
32389,John Bean,M,White,7/30/03,16,No,English
32390,Mary Gonzalez,F,African_American,2/28/01,18,Yes,English
32391,Bradley Clark,M,Native_American,1/7/02,17,No,English
32392,Katherine Thornton,F,White,9/17/01,17,No,Arabic
32393,Brittany Thomas,F,Other,1/25/03,16,No,Chinese
32394,Sarah Mack,F,Other,1/8/03,16,No,English
32395,Virginia Harris,F,Hispanic,11/13/02,16,No,Arabic
32396,Jorge Pittman,M,Other,10/12/02,16,Yes,Chinese
32397,Michael Moran,M,Hispanic,8/15/02,16,Yes,Arabic
32398,Shelly Williams,F,Other,11/29/03,15,Yes,Arabic
32399,Allison Herrera,F,Other,4/22/01,18,No,Spanish
32400,Jennifer Jones,F,Asian,9/15/01,17,No,English
32401,Mark Meyer,M,African_American,7/5/02,17,No,Arabic
32402,Parker Martinez,M,Native_American,7/24/01,18,No,Arabic
32403,Megan Sullivan,F,Native_American,2/6/02,17,No,Chinese
32404,Emily Padilla,F,White,6/28/01,18,No,Arabic
32405,Ashley Bailey,F,Other,12/24/03,15,Yes,Chinese
32406,Paula Craig,F,Other,11/11/03,15,Yes,English
32407,Jennifer Patterson,F,Other,1/4/03,16,No,English
32408,Jessica Newman,F,African_American,10/30/02,16,No,Arabic
32409,Sara Daniel,F,Native_American,4/27/01,18,Yes,Spanish
32410,Bill Williams,M,Native_American,5/29/03,16,No,Chinese
32411,Joseph Hooper,M,Other,10/1/01,17,No,Chinese
32412,Justin Johnson,M,Asian,11/19/03,15,Yes,English
32413,Anthony Harris,M,Hispanic,4/3/02,17,No,English
32414,Carlos Jones,M,African_American,3/8/02,17,Yes,Arabic
32415,Mary Peterson,F,Native_American,3/13/02,17,No,Arabic
32416,Mr. Duane Sherman,M,Asian,11/5/03,15,No,Arabic
32417,Karen Bell,F,White,5/31/02,17,Yes,English
32418,Christine Glass,F,Asian,5/3/02,17,Yes,English
32419,Kristen Bird,F,Native_American,5/26/02,17,Yes,Chinese
32420,Julie King,F,African_American,3/22/02,17,No,English
32421,Roger Mann,M,Asian,10/8/01,17,No,Arabic
32422,Joseph Larsen,M,Other,11/11/03,15,No,English
32423,Kelly Leblanc,F,Native_American,6/3/03,16,No,Spanish
32424,Jennifer Bell,F,White,3/29/03,16,No,Arabic
32425,Tiffany Johnson,F,Hispanic,11/30/03,15,Yes,Spanish
32426,Daniel Sanders,M,African_American,6/12/01,18,Yes,Chinese
32427,Lauren Delgado,F,African_American,7/24/02,17,No,Chinese
32428,Melissa Ramirez,F,Hispanic,11/2/02,16,No,Spanish
32429,Jeremy Rogers,M,Hispanic,8/21/01,17,Yes,Spanish
32430,Justin Watson,M,Asian,12/20/01,17,No,English
32431,Christina Drake,F,White,5/31/02,17,No,Spanish
32432,Mr. John Petty,M,White,8/25/02,16,Yes,Arabic
32433,Xavier Holt,M,Hispanic,2/11/01,18,Yes,Chinese
32434,Rose Mullins,F,African_American,5/7/02,17,Yes,Arabic
32435,Victoria Curry,F,Native_American,12/30/02,16,Yes,Chinese
32436,Bradley Gallagher,M,Other,11/19/01,17,Yes,English
32437,Brian Daugherty,M,Hispanic,12/15/03,15,Yes,English
32438,Logan Mcclure,M,White,1/13/02,17,No,Chinese
32439,Jill Decker,F,Native_American,6/22/03,16,Yes,English
32440,Veronica Ramirez,F,Asian,3/25/03,16,Yes,English
32441,Pamela Carrillo,F,Hispanic,1/3/01,18,No,Spanish
32442,Renee Dominguez,F,Hispanic,2/28/01,18,Yes,Spanish
32443,Thomas Bartlett,M,African_American,1/8/01,18,No,Spanish
32444,Katherine Prince,F,White,12/12/03,15,No,Chinese
32445,Deborah Johnson,F,African_American,10/17/03,15,No,Spanish
32446,Danielle Stone,F,Asian,7/1/02,17,No,Arabic
32447,Kathy Duffy,F,Hispanic,2/8/03,16,No,English
32448,John Gray,M,African_American,6/4/02,17,No,English
32449,Derek Rivera,M,Hispanic,5/15/03,16,No,Spanish
32450,Brittany Anderson,F,Native_American,9/11/03,15,No,Spanish
32451,Virginia Smith,F,Asian,5/22/01,18,Yes,Spanish
32452,Cheryl Hicks,F,Native_American,6/7/02,17,Yes,Spanish
32453,Lindsey Park,F,African_American,1/11/03,16,No,Spanish
32454,Donald Petty,M,Asian,7/21/01,18,Yes,Spanish
32455,Laura Rodgers,F,Asian,3/4/02,17,No,Arabic
32456,Christine Bowers,F,Hispanic,9/27/02,16,No,Arabic
32457,Sherry Holloway,F,White,5/2/02,17,Yes,English
32458,Alison Kramer,F,Other,12/17/01,17,Yes,English
32459,Cathy Sanchez,F,Other,2/15/01,18,Yes,Arabic
32460,David Williams,M,Native_American,7/15/03,16,No,Spanish
32461,Dominique Brown,F,African_American,6/6/02,17,Yes,Chinese
32462,Marilyn Ellis,F,White,1/16/02,17,No,Spanish
32463,Cody Orozco,M,Native_American,3/9/03,16,Yes,Spanish
32464,Tracy Brown,F,Hispanic,8/27/01,17,Yes,Spanish
32465,Sheila Parker,F,White,12/4/02,16,Yes,Chinese
32466,Michelle Davis,F,Hispanic,12/11/01,17,No,English
32467,Lisa Reed,F,Asian,3/29/01,18,Yes,English
32468,Erin Martinez,F,White,4/26/03,16,No,Arabic
32469,John Hawkins,M,African_American,8/21/03,15,No,Arabic
32470,Hannah Cortez,F,White,3/5/02,17,Yes,English
32471,Edward Richmond,M,Native_American,9/26/02,16,No,Chinese
32472,David Peterson,M,Other,7/10/03,16,Yes,English
32473,Kimberly Sanders,F,Asian,8/22/02,16,Yes,Arabic
32474,John Miller,M,Asian,10/2/02,16,No,Spanish
32475,Anna Wallace,F,African_American,4/29/01,18,Yes,English
32476,Alicia Bailey,F,Hispanic,1/16/02,17,No,Chinese
32477,Scott Mcfarland,M,White,8/24/02,16,No,Spanish
32478,Kimberly Carpenter,F,Asian,4/2/01,18,Yes,Chinese
32479,Raymond Bryan,M,Hispanic,10/13/02,16,No,Arabic
32480,Elizabeth Woods,F,White,7/6/02,17,Yes,Spanish
32481,Andrew Nichols,M,Asian,2/3/02,17,No,Arabic
32482,Matthew Nelson,M,African_American,10/16/02,16,Yes,Arabic
32483,Kathryn Gonzales,F,Hispanic,10/15/03,15,No,English
32484,Nichole Riddle,F,Native_American,3/17/02,17,No,Spanish
32485,Shawn Griffin,M,Asian,3/19/02,17,Yes,Chinese
32486,Desiree Wise,F,Other,4/5/03,16,Yes,Arabic
32487,Scott Parks,M,Hispanic,4/7/02,17,Yes,Spanish
32488,Douglas Jackson,M,African_American,10/5/02,16,Yes,Spanish
32489,Renee Parks,F,Hispanic,12/19/03,15,No,Spanish
32490,Julie Graves,F,Asian,9/5/01,17,No,Chinese
32491,Brianna Lewis,F,Hispanic,6/5/03,16,No,English
32492,James Tapia,M,Other,7/20/02,17,Yes,Arabic
32493,Michael Salas,M,African_American,9/27/03,15,No,English
32494,Ms. Brooke Stewart,F,Native_American,7/17/03,16,Yes,Spanish
32495,Cassandra Martinez,F,Hispanic,7/22/03,16,No,English
32496,Desiree Bishop,F,Hispanic,4/24/02,17,No,English
32497,Marie Benson,F,Other,5/1/03,16,No,Chinese
32498,Melinda Levy,F,Hispanic,1/26/01,18,Yes,English
32499,Cody Williams,M,Other,1/17/01,18,No,Arabic
32500,David Smith,M,White,8/30/03,15,No,Arabic
32501,Matthew Flores,M,Native_American,12/4/02,16,No,Spanish
32502,Melissa Duncan,F,Hispanic,7/1/03,16,No,English
32503,Timothy Foley,M,Hispanic,9/19/01,17,Yes,English
32504,Jeremy Morales,M,Other,10/27/01,17,Yes,Spanish
32505,Angelica Campbell,F,White,5/23/01,18,Yes,Arabic
32506,Caroline Jones,F,Asian,2/17/01,18,No,Spanish
32507,Don Reynolds,M,Hispanic,8/2/01,18,No,Chinese
32508,Jacqueline Carpenter,F,Native_American,5/1/03,16,No,Chinese
32509,Dillon Hampton,M,White,9/23/01,17,Yes,English
32510,Scott Pineda,M,Asian,4/1/01,18,No,Spanish
32511,David Moore,M,African_American,3/15/02,17,Yes,Arabic
32512,Lori Baird,F,Native_American,5/30/01,18,No,English
32513,Ralph Simmons,M,Native_American,10/15/03,15,No,English
32514,Seth Jones,M,Native_American,7/15/03,16,No,Spanish
32515,Samantha West,F,Asian,6/21/01,18,No,English
32516,Alexis Drake,F,Other,4/29/02,17,No,Spanish
32517,Noah Quinn,M,Native_American,5/25/01,18,Yes,English
32518,Christopher Hart,M,Asian,12/29/03,15,Yes,Chinese
32519,Gabriel Ward,M,African_American,6/25/03,16,Yes,Arabic
32520,Lee Myers,M,African_American,1/13/01,18,No,Arabic
32521,Kenneth Smith,M,Other,11/11/02,16,Yes,Chinese
32522,Luis West,M,Hispanic,5/30/02,17,Yes,Arabic
32523,Pamela Barnes,F,Native_American,9/11/01,17,No,Chinese
32524,Joseph Carroll,M,Other,8/31/03,15,No,Chinese
32525,Joanne Smith,F,Hispanic,9/22/01,17,Yes,Chinese
32526,Ashley Young,F,Native_American,7/15/02,17,Yes,Spanish
32527,Anthony Kelly,M,Hispanic,5/31/03,16,Yes,Spanish
32528,Isaac Smith PhD,M,Asian,7/12/03,16,No,Spanish
32529,Dr. Kristi Soto MD,F,Other,2/8/02,17,No,Chinese
32530,Danny Moses,M,Hispanic,3/24/03,16,No,Arabic
32531,Sarah Adkins,F,Native_American,1/2/03,16,Yes,English
32532,Donna Long,F,White,11/16/03,15,No,Arabic
32533,Mallory Bryant,F,Hispanic,2/16/02,17,No,Chinese
32534,Debra Cox,F,African_American,2/17/03,16,No,Arabic
32535,Dr. Timothy Haynes,M,Hispanic,9/10/02,16,No,Chinese
32536,John Osborne,M,Hispanic,5/14/01,18,Yes,English
32537,Rachael Schmidt,F,Native_American,12/17/01,17,No,Spanish
32538,Anthony West,M,Hispanic,6/7/02,17,Yes,Spanish
32539,Levi Powell,M,Other,4/7/02,17,No,Arabic
32540,Natalie Fields,F,African_American,2/7/01,18,Yes,Arabic
32541,Hannah Lopez,F,African_American,7/23/03,16,Yes,Chinese
32542,Dr. Raven Ortiz MD,F,African_American,12/6/03,15,No,Spanish
32543,Corey Page,M,Other,8/11/02,16,No,Arabic
32544,Lori Simpson,F,African_American,9/24/03,15,No,Spanish
32545,Becky Arellano,F,Other,4/28/03,16,No,Chinese
32546,Joseph Carpenter,M,White,3/31/02,17,No,English
32547,Sean Hurley,M,Other,10/19/03,15,No,Spanish
32548,Patricia Gutierrez,F,African_American,4/13/01,18,No,Arabic
32549,Timothy Fields,M,Native_American,3/21/02,17,Yes,Chinese
32550,James Lawson,M,Native_American,3/6/01,18,Yes,Chinese
32551,Donald Thompson,M,Other,9/13/01,17,Yes,Spanish
32552,Sandra Schroeder,F,White,3/27/01,18,Yes,Spanish
32553,Katie Smith,F,Native_American,11/28/03,15,Yes,English
32554,Theresa Jones,F,Other,5/2/01,18,Yes,Spanish
32555,Tara Perry,F,Other,10/4/03,15,No,Chinese
32556,Daniel King,M,Hispanic,1/9/01,18,Yes,Spanish
32557,Shawn Henry,M,White,3/15/02,17,Yes,English
32558,Bonnie Warren,F,Other,1/24/03,16,Yes,Chinese
32559,Leslie Jackson,F,White,4/20/02,17,Yes,Chinese
32560,Stephen Cohen,M,White,4/15/03,16,Yes,Chinese
32561,Stephanie Porter,F,Asian,8/12/01,17,Yes,Arabic
32562,Lisa Walter,F,Other,5/24/01,18,Yes,Chinese
32563,Adam Anderson,M,White,7/23/03,16,Yes,Chinese
32564,Matthew Edwards,M,White,7/28/03,16,Yes,Spanish
32565,Richard Foley,M,White,8/1/03,16,Yes,Arabic
32566,Christine Bryant,F,Asian,6/30/03,16,No,Arabic
32567,Michelle Richmond,F,Other,8/30/02,16,No,Spanish
32568,Tammy Simpson,F,Native_American,9/1/02,16,No,Arabic
